Date,High,Low,Open,Close,Volume,Adj Close
2016-03-14,162.77000427246094,161.0,161.61000061035156,161.80999755859375,1747300.0,146.15237426757812
2016-03-15,162.5,159.35000610351562,160.16000366210938,162.41000366210938,1827900.0,146.6943359375
2016-03-16,163.3000030517578,161.52000427246094,161.9600067138672,162.88999938964844,1927700.0,147.1278839111328
2016-03-17,164.36000061035156,162.83999633789062,163.16000366210938,163.75,2790000.0,147.9046630859375
2016-03-18,165.3300018310547,163.89999389648438,164.14999389648438,165.3300018310547,5853000.0,149.33175659179688
2016-03-21,165.30999755859375,164.41000366210938,165.0500030517578,164.83999633789062,2095100.0,148.88917541503906
2016-03-22,165.5,164.38999938964844,164.5,164.91000366210938,2146300.0,148.9524383544922
2016-03-23,164.99000549316406,163.4600067138672,164.60000610351562,164.27000427246094,2305000.0,148.37435913085938
2016-03-24,164.5399932861328,163.0500030517578,163.67999267578125,164.4600067138672,1868800.0,148.54598999023438
2016-03-28,166.64999389648438,164.5800018310547,164.92999267578125,166.27999877929688,2336700.0,150.1898651123047
2016-03-29,164.99000549316406,163.1199951171875,164.92999267578125,164.38999938964844,2525000.0,148.4827117919922
2016-03-30,167.22000122070312,165.16000366210938,165.3699951171875,166.75,2195300.0,150.6143798828125
2016-03-31,167.5,166.5,166.75,166.6300048828125,1777200.0,150.5059814453125
2016-04-01,167.74000549316406,164.7899932861328,165.6300048828125,167.52999877929688,2011600.0,151.31887817382812
2016-04-04,167.49000549316406,165.9199981689453,167.11000061035156,166.39999389648438,2022800.0,150.29823303222656
2016-04-05,166.5500030517578,164.64999389648438,165.17999267578125,165.80999755859375,1617400.0,149.7653045654297
2016-04-06,167.0800018310547,164.83999633789062,165.33999633789062,166.80999755859375,2092200.0,150.6685791015625
2016-04-07,167.22999572753906,165.25,165.8800048828125,167.16000366210938,2728300.0,150.98472595214844
2016-04-08,167.99000549316406,166.10000610351562,167.7100067138672,166.6300048828125,1729300.0,150.5059814453125
2016-04-11,167.9600067138672,166.57000732421875,167.1199951171875,166.58999633789062,1521100.0,150.4698486328125
2016-04-12,168.39999389648438,166.92999267578125,167.00999450683594,168.02999877929688,1636500.0,151.7705078125
2016-04-13,168.89999389648438,167.7100067138672,168.47000122070312,168.58999633789062,1545900.0,152.2763214111328
2016-04-14,169.0,167.8800048828125,169.0,168.16000366210938,1213400.0,151.88792419433594
2016-04-15,169.0,168.1999969482422,168.32000732421875,168.77999877929688,1417000.0,152.4479217529297
2016-04-18,169.8699951171875,168.38999938964844,168.47000122070312,169.5500030517578,1146600.0,153.14341735839844
2016-04-19,170.77000427246094,169.07000732421875,169.9199981689453,169.64999389648438,1849100.0,153.23374938964844
2016-04-20,170.4499969482422,168.6199951171875,170.13999938964844,168.94000244140625,1439700.0,152.5924530029297
2016-04-21,169.6999969482422,168.41000366210938,168.97000122070312,168.66000366210938,1635000.0,152.33956909179688
2016-04-22,169.75999450683594,167.85000610351562,169.08999633789062,168.66000366210938,1802300.0,152.33956909179688
2016-04-25,168.50999450683594,166.63999938964844,168.0,168.3800048828125,2378300.0,152.0866241455078
2016-04-26,167.7899932861328,164.97000122070312,167.5,166.17999267578125,3192100.0,150.0995330810547
2016-04-27,168.3800048828125,166.10000610351562,166.99000549316406,167.75999450683594,2227700.0,151.52664184570312
2016-04-28,168.77000427246094,166.1999969482422,166.85000610351562,167.0,1654700.0,150.84019470214844
2016-04-29,167.77999877929688,166.5,166.97999572753906,167.3800048828125,1961200.0,151.18341064453125
2016-05-02,168.5,166.94000244140625,167.3000030517578,168.33999633789062,1700300.0,152.05052185058594
2016-05-03,168.07000732421875,166.66000366210938,167.38999938964844,167.97000122070312,1922200.0,151.71633911132812
2016-05-04,167.6999969482422,166.2899932861328,166.3699951171875,167.16000366210938,2118100.0,150.98472595214844
2016-05-05,168.3300018310547,167.19000244140625,167.4600067138672,167.77000427246094,1680200.0,151.53567504882812
2016-05-06,169.0500030517578,167.0,167.83999633789062,168.88999938964844,1630200.0,152.54727172851562
2016-05-09,169.0500030517578,167.69000244140625,168.58999633789062,168.52000427246094,1301300.0,152.21311950683594
2016-05-10,170.38999938964844,169.0,169.22999572753906,170.25999450683594,1732600.0,153.7847137451172
2016-05-11,171.27000427246094,169.57000732421875,170.1999969482422,169.77000427246094,1786400.0,153.34214782714844
2016-05-12,170.6300048828125,168.75999450683594,169.86000061035156,170.14999389648438,1741900.0,153.68536376953125
2016-05-13,170.3800048828125,167.82000732421875,170.0500030517578,168.32000732421875,1875900.0,152.03245544433594
2016-05-16,169.89999389648438,168.42999267578125,168.5,169.5500030517578,1826200.0,153.14341735839844
2016-05-17,169.94000244140625,167.08999633789062,169.57000732421875,167.80999755859375,2126000.0,151.57177734375
2016-05-18,167.92999267578125,165.75999450683594,166.5,166.82000732421875,1624400.0,151.68092346191406
2016-05-19,166.05999755859375,163.1699981689453,165.3699951171875,165.11000061035156,1657300.0,150.1260986328125
2016-05-20,166.47000122070312,164.92999267578125,165.25,165.00999450683594,1746500.0,150.03514099121094
2016-05-23,166.55999755859375,164.52000427246094,165.27999877929688,166.11000061035156,1653500.0,151.03533935546875
2016-05-24,168.7899932861328,166.6999969482422,167.16000366210938,168.6300048828125,1627400.0,153.32667541503906
2016-05-25,170.36000061035156,168.75,169.0,169.99000549316406,1860000.0,154.563232421875
2016-05-26,170.77000427246094,168.52999877929688,170.00999450683594,168.91000366210938,1563900.0,153.58123779296875
2016-05-27,169.02999877929688,168.27999877929688,168.91000366210938,168.88999938964844,1099100.0,153.56304931640625
2016-05-31,169.75,167.66000366210938,169.32000732421875,168.32000732421875,2169600.0,153.04478454589844
2016-06-01,168.92999267578125,167.08999633789062,167.77999877929688,168.69000244140625,1228200.0,153.38121032714844
2016-06-02,168.7100067138672,167.27000427246094,168.7100067138672,168.0399932861328,1980500.0,152.79017639160156
2016-06-03,168.66000366210938,167.50999450683594,168.0500030517578,168.3800048828125,1433500.0,153.0993194580078
2016-06-06,170.58999633789062,168.58999633789062,168.85000610351562,170.0800018310547,1510700.0,154.6450958251953
2016-06-07,171.49000549316406,170.22000122070312,170.25,170.91000366210938,1723100.0,155.3997344970703
2016-06-08,171.92999267578125,170.64999389648438,170.9499969482422,171.4199981689453,1684900.0,155.86343383789062
2016-06-09,171.47000122070312,169.39999389648438,170.5,170.1300048828125,2208800.0,154.69052124023438
2016-06-10,169.3000030517578,167.8800048828125,169.27000427246094,168.55999755859375,2123400.0,153.26300048828125
2016-06-13,168.63999938964844,167.11000061035156,168.4499969482422,167.1300048828125,2129900.0,151.96278381347656
2016-06-14,167.80999755859375,166.60000610351562,167.2899932861328,167.61000061035156,2021400.0,152.3992156982422
2016-06-15,168.86000061035156,167.47000122070312,167.9499969482422,167.8000030517578,1694200.0,152.57196044921875
2016-06-16,170.38999938964844,166.6199951171875,167.35000610351562,169.92999267578125,2632100.0,154.50865173339844
2016-06-17,170.0,168.4199981689453,169.99000549316406,168.94000244140625,3448000.0,153.60850524902344
2016-06-20,172.8000030517578,170.52999877929688,170.89999389648438,171.22999572753906,2162800.0,155.69068908691406
2016-06-21,171.97000122070312,171.05999755859375,171.17999267578125,171.3699951171875,1889100.0,155.8179931640625
2016-06-22,172.60000610351562,170.99000549316406,171.8300018310547,171.22999572753906,1369600.0,155.69068908691406
2016-06-23,174.14999389648438,172.4600067138672,172.7100067138672,174.11000061035156,2021600.0,158.30934143066406
2016-06-24,171.5399932861328,168.39999389648438,168.8699951171875,169.1199951171875,4567500.0,153.7721710205078
2016-06-27,167.8300018310547,165.16000366210938,167.77999877929688,167.19000244140625,2544100.0,152.017333984375
2016-06-28,169.6699981689453,167.9600067138672,168.13999938964844,169.58999633789062,2237300.0,154.1995391845703
2016-06-29,171.85000610351562,170.36000061035156,171.02000427246094,171.52000427246094,1894100.0,155.95436096191406
2016-06-30,175.13999938964844,172.05999755859375,172.05999755859375,175.1199951171875,2449400.0,159.2276611328125
2016-07-01,176.0800018310547,174.91000366210938,175.13999938964844,175.5399932861328,1930900.0,159.6095428466797
2016-07-05,175.77999877929688,173.50999450683594,174.86000061035156,175.6300048828125,2353600.0,159.69140625
2016-07-06,175.47000122070312,174.05999755859375,175.1999969482422,175.16000366210938,2383300.0,159.26406860351562
2016-07-07,175.63999938964844,174.1300048828125,175.08999633789062,174.8699951171875,1842300.0,159.00038146972656
2016-07-08,177.7899932861328,175.82000732421875,175.8699951171875,177.1199951171875,2726600.0,161.0461883544922
2016-07-11,178.47000122070312,177.19000244140625,177.41000366210938,178.00999450683594,1659500.0,161.8554229736328
2016-07-12,179.6300048828125,178.02999877929688,178.75,179.16000366210938,1912900.0,162.9010467529297
2016-07-13,179.6699981689453,178.69000244140625,179.22000122070312,179.2100067138672,1491500.0,162.94651794433594
2016-07-14,181.32000732421875,179.8800048828125,180.14999389648438,180.89999389648438,1904300.0,164.48312377929688
2016-07-15,181.83999633789062,180.55999755859375,181.5,181.39999389648438,2475200.0,164.93775939941406
2016-07-18,181.6999969482422,180.75,181.44000244140625,181.11000061035156,1224400.0,164.67410278320312
2016-07-19,181.64999389648438,180.2899932861328,181.11000061035156,181.24000549316406,1051300.0,164.79226684570312
2016-07-20,182.27000427246094,181.32000732421875,181.72999572753906,181.4199981689453,1413300.0,164.95594787597656
2016-07-21,181.55999755859375,179.6999969482422,181.2899932861328,180.25999450683594,1870800.0,163.9011993408203
2016-07-22,180.52999877929688,179.36000061035156,180.4199981689453,180.44000244140625,1205600.0,164.0648651123047
2016-07-25,180.4199981689453,178.9199981689453,180.1999969482422,179.6300048828125,1937000.0,163.32838439941406
2016-07-26,178.99000549316406,176.13999938964844,177.1699981689453,177.66000366210938,3421600.0,161.5371551513672
2016-07-27,178.94000244140625,177.41000366210938,177.41000366210938,178.27000427246094,2359700.0,162.091796875
2016-07-28,178.3699951171875,177.02999877929688,177.64999389648438,177.97999572753906,1799500.0,161.82810974121094
2016-07-29,178.82000732421875,177.6199951171875,178.11000061035156,178.36000061035156,1621900.0,162.1736297607422
2016-08-01,178.5399932861328,177.0800018310547,177.0800018310547,178.2899932861328,1598400.0,162.11000061035156
2016-08-02,178.6199951171875,177.24000549316406,178.5800018310547,178.36000061035156,2115100.0,162.1736297607422
2016-08-03,179.1300048828125,177.97000122070312,178.72000122070312,178.3800048828125,1419300.0,162.1918182373047
2016-08-04,179.4199981689453,177.63999938964844,178.9600067138672,177.80999755859375,1071800.0,161.67355346679688
2016-08-05,179.00999450683594,177.3699951171875,178.25,178.57000732421875,1799500.0,162.36459350585938
2016-08-08,179.02000427246094,178.27000427246094,178.89999389648438,178.5800018310547,1327700.0,162.37368774414062
2016-08-09,178.89999389648438,177.94000244140625,178.3699951171875,178.38999938964844,1098900.0,162.20091247558594
2016-08-10,178.85000610351562,177.85000610351562,178.1199951171875,178.82000732421875,1226300.0,162.59188842773438
2016-08-11,181.10000610351562,178.8800048828125,179.0800018310547,181.0,2043400.0,164.5740509033203
2016-08-12,181.47000122070312,179.89999389648438,181.47000122070312,180.27000427246094,1232900.0,163.91030883789062
2016-08-15,181.38999938964844,180.4600067138672,181.0,180.55999755859375,1268200.0,164.17398071289062
2016-08-16,180.3300018310547,179.2100067138672,180.1199951171875,179.25,1363600.0,162.98284912109375
2016-08-17,180.08999633789062,178.32000732421875,178.6699981689453,179.8699951171875,1358500.0,164.56564331054688
2016-08-18,179.6999969482422,178.5800018310547,179.6999969482422,179.17999267578125,1087900.0,163.93438720703125
2016-08-19,179.77999877929688,178.0800018310547,178.66000366210938,179.61000061035156,1305300.0,164.32778930664062
2016-08-22,179.58999633789062,178.3699951171875,179.17999267578125,179.07000732421875,1336400.0,163.833740234375
2016-08-23,180.5399932861328,179.27999877929688,179.61000061035156,179.77000427246094,1195800.0,164.4741973876953
2016-08-24,179.9600067138672,179.00999450683594,179.41000366210938,179.41000366210938,1137100.0,164.1448211669922
2016-08-25,180.32000732421875,179.0500030517578,179.08999633789062,179.5800018310547,840300.0,164.3003387451172
2016-08-26,181.25,178.9199981689453,180.19000244140625,179.41000366210938,1324700.0,164.1448211669922
2016-08-29,180.6999969482422,179.27999877929688,179.86000061035156,180.5,1051800.0,165.1420440673828
2016-08-30,181.02000427246094,179.58999633789062,180.72000122070312,180.14999389648438,1039800.0,164.82183837890625
2016-08-31,179.77000427246094,178.5800018310547,179.49000549316406,179.24000549316406,1636000.0,163.98928833007812
2016-09-01,180.1699981689453,178.8000030517578,179.30999755859375,179.97999572753906,1095300.0,164.6663055419922
2016-09-02,181.49000549316406,180.08999633789062,180.52999877929688,180.80999755859375,1319000.0,165.4257049560547
2016-09-06,181.27999877929688,179.8800048828125,180.55999755859375,180.4600067138672,1328100.0,165.10549926757812
2016-09-07,180.5399932861328,179.5399932861328,180.0399932861328,179.75,1133200.0,164.45584106445312
2016-09-08,180.2100067138672,178.94000244140625,179.19000244140625,180.10000610351562,1424000.0,164.776123046875
2016-09-09,179.0,175.63999938964844,178.88999938964844,175.63999938964844,2083300.0,160.69557189941406
2016-09-12,178.39999389648438,174.69000244140625,175.0,178.10000610351562,1913300.0,162.9462890625
2016-09-13,177.60000610351562,175.9499969482422,176.8300018310547,176.07000732421875,1864600.0,161.0889892578125
2016-09-14,177.35000610351562,175.1999969482422,175.9600067138672,175.6199951171875,1864800.0,160.67727661132812
2016-09-15,177.0,175.36000061035156,175.52999877929688,176.58999633789062,1663800.0,161.56475830078125
2016-09-16,175.9499969482422,174.38999938964844,175.8800048828125,175.05999755859375,3358800.0,160.16493225097656
2016-09-19,177.9499969482422,176.0500030517578,176.0500030517578,176.72000122070312,1754900.0,161.6836700439453
2016-09-20,178.5,177.3300018310547,177.7100067138672,177.60000610351562,1598600.0,162.4888153076172
2016-09-21,179.8000030517578,177.5,177.8800048828125,179.58999633789062,1760000.0,164.30947875976562
2016-09-22,181.66000366210938,179.64999389648438,179.8300018310547,179.85000610351562,1849000.0,164.54737854003906
2016-09-23,179.6999969482422,177.19000244140625,179.39999389648438,177.38999938964844,1911000.0,162.29666137695312
2016-09-26,176.91000366210938,175.8000030517578,176.85000610351562,175.9499969482422,1821000.0,160.97918701171875
2016-09-27,177.02999877929688,175.5800018310547,175.61000061035156,176.3000030517578,2433600.0,161.29942321777344
2016-09-28,177.97999572753906,176.69000244140625,176.77999877929688,177.58999633789062,1694000.0,162.47967529296875
2016-09-29,177.6300048828125,174.8699951171875,177.47999572753906,175.3699951171875,1853600.0,160.44854736328125
2016-09-30,177.14999389648438,176.08999633789062,176.5800018310547,176.22999572753906,2419400.0,161.2353973388672
2016-10-03,175.9499969482422,174.39999389648438,175.3300018310547,175.0399932861328,1785600.0,160.14662170410156
2016-10-04,174.97000122070312,171.1999969482422,174.58999633789062,171.67999267578125,3166900.0,157.07252502441406
2016-10-05,172.55999755859375,171.33999633789062,171.66000366210938,172.38999938964844,2305500.0,157.7221221923828
2016-10-06,172.32000732421875,170.60000610351562,171.92999267578125,171.63999938964844,2273400.0,157.03591918945312
2016-10-07,171.94000244140625,170.0399932861328,171.89999389648438,171.3300018310547,2249100.0,156.7523193359375
2016-10-10,172.75,170.94000244140625,171.83999633789062,171.13999938964844,1936600.0,156.5784454345703
2016-10-11,170.47000122070312,168.69000244140625,170.24000549316406,169.67999267578125,1998700.0,155.24270629882812
2016-10-12,170.17999267578125,168.88999938964844,169.60000610351562,169.72000122070312,1554100.0,155.27928161621094
2016-10-13,170.30999755859375,168.4600067138672,168.8699951171875,170.02000427246094,1919700.0,155.55377197265625
2016-10-14,171.38999938964844,170.3000030517578,170.99000549316406,170.3300018310547,1512400.0,155.83740234375
2016-10-17,171.08999633789062,169.94000244140625,170.5399932861328,170.2100067138672,1229200.0,155.7276153564453
2016-10-18,171.91000366210938,169.83999633789062,171.67999267578125,169.9499969482422,1185600.0,155.48968505859375
2016-10-19,170.94000244140625,169.66000366210938,170.8000030517578,169.91000366210938,1164200.0,155.45314025878906
2016-10-20,170.33999633789062,168.99000549316406,169.57000732421875,169.86000061035156,1210500.0,155.40737915039062
2016-10-21,169.55999755859375,167.72000122070312,168.11000061035156,169.5,2013200.0,155.07801818847656
2016-10-24,173.44000244140625,170.89999389648438,172.64999389648438,171.27000427246094,2668500.0,156.69740295410156
2016-10-25,169.88999938964844,165.11000061035156,169.47000122070312,166.22999572753906,3826200.0,152.08621215820312
2016-10-26,167.7899932861328,165.41000366210938,165.69000244140625,166.50999450683594,2174900.0,152.3424072265625
2016-10-27,166.9499969482422,165.27999877929688,166.8699951171875,165.75999450683594,1486400.0,151.6562042236328
2016-10-28,167.17999267578125,165.13999938964844,166.5500030517578,165.77000427246094,1934300.0,151.66537475585938
2016-10-31,166.5399932861328,165.17999267578125,166.4600067138672,165.3000030517578,2289100.0,151.2353515625
2016-11-01,165.80999755859375,163.85000610351562,165.39999389648438,164.25,2455600.0,150.2747039794922
2016-11-02,166.3699951171875,163.91000366210938,164.6999969482422,165.72999572753906,2233400.0,151.6287841796875
2016-11-03,167.63999938964844,165.25999450683594,166.13999938964844,166.8300018310547,2505000.0,152.6351776123047
2016-11-04,167.85000610351562,166.4199981689453,167.2100067138672,166.47999572753906,1927500.0,152.31495666503906
2016-11-07,169.88999938964844,167.97999572753906,168.14999389648438,169.74000549316406,1930900.0,155.297607421875
2016-11-08,172.0500030517578,169.77999877929688,169.89999389648438,171.02999877929688,1955700.0,156.47781372070312
2016-11-09,171.0,165.83999633789062,165.83999633789062,170.38999938964844,3659300.0,155.89230346679688
2016-11-10,174.6699981689453,169.7899932861328,170.16000366210938,174.27999877929688,3280000.0,159.45132446289062
2016-11-11,175.1300048828125,173.72999572753906,174.0500030517578,175.0800018310547,1868200.0,160.1832275390625
2016-11-14,175.50999450683594,171.89999389648438,175.22999572753906,172.91000366210938,2607000.0,158.19790649414062
2016-11-15,174.25,171.91000366210938,173.16000366210938,174.24000549316406,2177100.0,159.4147186279297
2016-11-16,173.22999572753906,171.57000732421875,173.1300048828125,172.00999450683594,2022600.0,158.38343811035156
2016-11-17,173.25,172.00999450683594,172.00999450683594,172.77000427246094,1783700.0,159.083251953125
2016-11-18,173.27999877929688,172.2899932861328,172.50999450683594,172.9600067138672,1711100.0,159.2581787109375
2016-11-21,171.97999572753906,170.72000122070312,171.4199981689453,171.52000427246094,1993900.0,157.93226623535156
2016-11-22,172.0800018310547,171.27999877929688,171.6699981689453,171.91000366210938,1553300.0,158.29136657714844
2016-11-23,172.75,171.75999450683594,172.0800018310547,172.25,1477900.0,158.60443115234375
2016-11-25,173.99000549316406,172.2100067138672,172.2100067138672,173.49000549316406,945800.0,159.74620056152344
2016-11-28,173.77000427246094,172.27999877929688,173.55999755859375,172.5,1677700.0,158.8345947265625
2016-11-29,173.2899932861328,172.14999389648438,172.5399932861328,172.77000427246094,1483200.0,159.083251953125
2016-11-30,173.19000244140625,171.58999633789062,172.1999969482422,171.74000549316406,2595800.0,158.13479614257812
2016-12-01,172.74000549316406,171.4499969482422,171.63999938964844,172.6300048828125,1756900.0,158.954345703125
2016-12-02,173.69000244140625,172.24000549316406,172.52999877929688,172.42999267578125,1871500.0,158.77017211914062
2016-12-05,172.9499969482422,171.08999633789062,172.6300048828125,171.6199951171875,2181300.0,158.0243377685547
2016-12-06,172.02999877929688,171.22999572753906,171.82000732421875,171.8000030517578,1467500.0,158.19004821777344
2016-12-07,176.05999755859375,171.97000122070312,172.3800048828125,176.0500030517578,3164300.0,162.10337829589844
2016-12-08,176.35000610351562,174.77000427246094,176.0800018310547,175.8800048828125,1790700.0,161.9468231201172
2016-12-09,178.8699951171875,175.3000030517578,175.36000061035156,178.49000549316406,2650400.0,164.35006713867188
2016-12-12,179.80999755859375,177.57000732421875,178.25,179.63999938964844,2296100.0,165.40899658203125
2016-12-13,180.05999755859375,176.77000427246094,179.57000732421875,178.8300018310547,2708600.0,164.6631622314453
2016-12-14,179.38999938964844,176.41000366210938,179.16000366210938,176.60000610351562,2234200.0,162.60980224609375
2016-12-15,177.5800018310547,175.0500030517578,177.25999450683594,176.02000427246094,2055600.0,162.0757293701172
2016-12-16,178.5,176.5500030517578,176.55999755859375,177.4499969482422,3889700.0,163.39248657226562
2016-12-19,178.6699981689453,177.32000732421875,177.61000061035156,178.16000366210938,1382000.0,164.04623413085938
2016-12-20,179.3300018310547,178.05999755859375,178.33999633789062,178.64999389648438,1378200.0,164.49742126464844
2016-12-21,179.52999877929688,178.4199981689453,178.60000610351562,178.42999267578125,1555900.0,164.2948455810547
2016-12-22,179.4600067138672,177.97999572753906,178.88999938964844,179.1999969482422,1225600.0,165.0038299560547
2016-12-23,179.2899932861328,178.52999877929688,179.08999633789062,178.75,731100.0,164.5894775390625
2016-12-27,179.1999969482422,178.57000732421875,178.66000366210938,178.9199981689453,651000.0,164.7460174560547
2016-12-28,179.4499969482422,178.02000427246094,178.8800048828125,178.0800018310547,1287900.0,163.9725799560547
2016-12-29,179.13999938964844,178.02999877929688,178.2899932861328,178.41000366210938,1102000.0,164.2764434814453
2016-12-30,179.47999572753906,178.2899932861328,179.0,178.57000732421875,1594200.0,164.4237823486328
2017-01-03,180.0,177.22000122070312,178.8300018310547,178.0500030517578,2509300.0,163.9449462890625
2017-01-04,178.89999389648438,177.61000061035156,178.02999877929688,178.32000732421875,1542000.0,164.1935577392578
2017-01-05,179.13999938964844,176.88999938964844,178.25999450683594,177.7100067138672,1447800.0,163.6318817138672
2017-01-06,178.60000610351562,175.8000030517578,177.2899932861328,178.22999572753906,1625000.0,164.11068725585938
2017-01-09,178.3800048828125,177.1999969482422,178.3699951171875,177.27000427246094,1622600.0,163.2267303466797
2017-01-10,177.49000549316406,176.30999755859375,177.36000061035156,176.5800018310547,2030100.0,162.59141540527344
2017-01-11,178.4499969482422,176.38999938964844,176.6300048828125,177.88999938964844,1579600.0,163.797607421875
2017-01-12,177.6999969482422,175.75,176.97000122070312,177.44000244140625,1321800.0,163.38327026367188
2017-01-13,177.91000366210938,176.8300018310547,177.5800018310547,177.38999938964844,1265500.0,163.3372344970703
2017-01-17,177.67999267578125,176.25,177.0,177.25999450683594,1557500.0,163.21749877929688
2017-01-18,179.44000244140625,177.3800048828125,177.89999389648438,178.49000549316406,1804600.0,164.35006713867188
2017-01-19,179.8000030517578,177.75999450683594,179.25,178.67999267578125,1464400.0,164.5250244140625
2017-01-20,179.4600067138672,177.8300018310547,179.1999969482422,178.49000549316406,1761900.0,164.35006713867188
2017-01-23,178.99000549316406,177.1300048828125,177.91000366210938,178.50999450683594,1986800.0,164.36849975585938
2017-01-24,177.75999450683594,174.4199981689453,177.5,175.97000122070312,3473200.0,162.0297088623047
2017-01-25,178.6300048828125,176.57000732421875,177.08999633789062,176.72999572753906,3462600.0,162.72952270507812
